X,Y,Name,
35.02234797,32.75689998,1
35.02228156,32.75676614,2
35.02245112,32.75665952,3
35.02224103,32.75666314,4
35.0221774,32.75648965,5
35.02210549,32.75666549,6
35.02189105,32.75667742,7
35.02206103,32.75677311,8
35.02200007,32.7569382,9
35.02218697,32.75683127,10
